"A","8520","null","null","A)NEXEU/RETON","REG","7","-1ad55097:10955a43158:-7f46-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEXEU/RETOJ","null","null","P",
"A","8510","null","null","A)NEXE/TASTON","REG","7","-1ad55097:10955a43158:-7f4a-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEXE/TASTOJ","null","null","P",
"A","8500","null","null","A)NEXE/LEGKTON","REG","7","-1ad55097:10955a43158:-7f4e-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEXE/LEGKTOJ","null","null","P",
"A","8490","null","null","A)NEXA/LEIPTON","REG","7","-1ad55097:10955a43158:-7f52-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEXA/LEIPTOJ","null","null","P",
"A","8480","null","null","A)NE/NTEUKTON","REG","7","-1ad55097:10955a43158:-7f56-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/NTEUKTOJ","null","null","P",
"A","8470","null","null","A)NENQOUSI/ASTON","REG","7","-1ad55097:10955a43158:-7f5a-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NENQOUSI/ASTOJ","null","null","P",
"A","8460","null","null","A)NENDEE/J","REG","2","-1ad55097:10955a43158:-7f5e-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NENDEH/J","A)NENDEOU=J","null","P",
"A","8450","null","null","A)NEMW/LION","REG","7","-1ad55097:10955a43158:-7f62-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEMW/LIOJ","null","null","P",
"A","8440","null","null","A)NEMW/DEJ","REG","2","-1ad55097:10955a43158:-7f66-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NEMW/DHJ","A)NEMW/DOUJ","null","P",
"A","8430","null","null","A)NE/MFATON","REG","7","-1ad55097:10955a43158:-7f6a-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/MFATOJ","null","null","P",
"A","8420","null","null","A)NEMPO/DISTON","REG","7","-1ad55097:10955a43158:-7f6e-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEMPO/DISTOJ","null","null","P",
"A","8410","null","null","A)NE/MPLOON","REG","7","-1ad55097:10955a43158:-7f72-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/MPLOOJ","null","null","P",
"A","8400","null","null","A)NEMOTREFE/J","REG","2","-1ad55097:10955a43158:-7f76-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NEMOTREFH/J","A)NEMOTREFOU=J","null","P",
"A","8390","null","null","A)NEMOSKEPE/J","REG","2","-1ad55097:10955a43158:-7f7a-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NEMOSKEPH/J","A)NEMOSKEPOU=J","null","P",
"A","8380","A)NEMO/EIJ","A)NEMO/ESSA","A)NEMO/EN","REG","3","-1ad55097:10955a43158:-7f7e-1ad5","3219b6ce:10a1e0122f3:-7ff93219b6","0","0","null","A)NEMO/ENTOJ","null","P",
"A","8370","null","null","A)NE/MHTON","REG","7","-1ad55097:10955a43158:-7f82-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/MHTOJ","null","null","P",
"A","8360","null","null","A)NEME/SHTON","REG","7","-1ad55097:10955a43158:-7f86-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEME/SHTOJ","null","null","P",
"A","8350","null","null","A)NE/MBATON","REG","7","-1ad55097:10955a43158:-7f8a-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/MBATOJ","null","null","P",
"A","8340","null","null","A)NE/LPISTON","REG","7","-1ad55097:10955a43158:-7f8e-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/LPISTOJ","null","null","P",
"A","8330","null","null","null","REG","4","-1ad55097:10955a43158:-7f93-1ad5","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","A)/NELPIJ","A)NE/LPIDOJ","null","P",
"A","8320","null","null","A)NELLIPE/J","REG","2","-1ad55097:10955a43158:-7f97-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NELLIPH/J","A)NELLIPOU=J","null","P",
"A","8310","null","null","A)NELEU/QERON","REG","7","-1ad55097:10955a43158:-7f9b-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NELEU/QEROJ","null","null","P",
"A","8300","null","null","A)NELEH/MON","REG","2","-2ec4279e:10d1cb084b2:-7ff8-2ec4","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NELEH/MWN","A)NELEH/MONOJ","null","P",
"A","8290","null","null","A)NE/LEGKTON","REG","7","-1ad55097:10955a43158:-7f9f-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/LEGKTOJ","null","null","P",
"A","8280","null","null","A)NE/KFRASTON","REG","7","-1ad55097:10955a43158:-7fa3-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KFRASTOJ","null","null","P",
"A","8270","null","null","A)NE/KFEUKTON","REG","7","-1ad55097:10955a43158:-7fa7-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KFEUKTOJ","null","null","P",
"A","8260","A)NEKTO/J","A)NEKTH/","A)NEKTO/N","REG","8","-1ad55097:10955a43158:-7fab-1ad5","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","8250","A)NEKTE/OJ","A)NEKTE/A_","A)NEKTE/ON","REG","8","-1ad55097:10955a43158:-7faf-1ad5","3219b6ce:10a1e0122f3:-7fff3219b6","1","0","null","null","null","P",
"A","8240","null","null","A)NE/KPLHKTON","REG","7","-1ad55097:10955a43158:-7fb3-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KPLHKTOJ","null","null","P",
"A","8230","null","null","A)NE/KLEIPTON","REG","7","-1ad55097:10955a43158:-7fb7-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KLEIPTOJ","null","null","P",
"A","8220","null","null","A)NE/KDOTON","REG","7","-1ad55097:10955a43158:-7fbb-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KDOTOJ","null","null","P",
"A","8210","null","null","A)NEKDH/MHTON","REG","7","-1ad55097:10955a43158:-7fbf-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEKDH/MHTOJ","null","null","P",
"A","8200","null","null","A)NEKBI/ASTON","REG","7","-1ad55097:10955a43158:-7fc3-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEKBI/ASTOJ","null","null","P",
"A","8190","null","null","A)NE/KBATON","REG","7","-1ad55097:10955a43158:-7fc7-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/KBATOJ","null","null","P",
"A","8180","null","null","A)NEI/SFORON","REG","7","-1ad55097:10955a43158:-7fcb-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEI/SFOROJ","null","null","P",
"A","8170","null","null","A)NEI/SODON","REG","7","-1ad55097:10955a43158:-7fcf-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEI/SODOJ","null","null","P",
"A","8160","null","null","A)NEI/MON","REG","2","-1ad55097:10955a43158:-7fd3-1ad5","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NEI/MWN","A)NEI/MONOJ","null","P",
"A","8150","null","null","A)NEI/DEON","REG","7","-1ad55097:10955a43158:-7fd7-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEI/DEOJ","null","null","P",
"A","8140","null","null","A)NEQE/LHTON","REG","7","-1ad55097:10955a43158:-7fdb-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEQE/LHTOJ","null","null","P",
"A","8130","null","null","A)NEGKWMI/ASTON","REG","7","-1ad55097:10955a43158:-7fdf-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NEGKWMI/ASTOJ","null","null","P",
"A","8120","null","null","A)NE/GKLITON","REG","7","-1ad55097:10955a43158:-7fe3-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/GKLITOJ","null","null","P",
"A","8110","null","null","A)NE/GKLHTON","REG","7","-1ad55097:10955a43158:-7fe7-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/GKLHTOJ","null","null","P",
"A","8100","null","null","A)NE/GGUON","REG","7","-1ad55097:10955a43158:-7feb-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NE/GGUOJ","null","null","P",
"A","8090","null","null","null","REG","4","-1ad55097:10955a43158:-7ff0-1ad5","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","A)NDROFO/NTHJ","A)NDROFO/NTOU","null","P",
"A","8080","null","null","A)NDROFO/NON","REG","7","-1ad55097:10955a43158:-7ff4-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDROFO/NOJ","null","null","P",
"A","8070","null","null","A)NDROFQO/RON","REG","7","-1ad55097:10955a43158:-7ffc-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDROFQO/ROJ","null","null","P",
"A","8060","null","null","A)NDRO/FQORON","REG","7","-1ad55097:10955a43158:-7ff8-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDRO/FQOROJ","null","null","P",
"A","8050","null","null","A)NDROFA/GON","REG","7","-1ad55097:10955a43158:-8000-1ad5","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDROFA/GOJ","null","null","P",
"A","8040","null","null","A)NDROTUCE/J","REG","2","7a5c3074:1094b5a9ff4:-7fd37a5c30","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NDROTUCH/J","A)NDROTUCOU=J","null","P",
"A","8030","null","null","A)NDROPOIO/N","REG","7","7a5c3074:1094b5a9ff4:-7fd77a5c30","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDROPOIO/J","null","null","P",
"A","8020","null","null","A)NDROMH/KEJ","REG","2","7a5c3074:1094b5a9ff4:-7fdb7a5c30","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NDROMH/KHJ","A)NDROMH/KOUJ","null","P",
"A","8010","A)NDRO/MEOJ","A)NDROME/A_","A)NDRO/MEON","REG","8","7a5c3074:1094b5a9ff4:-7fdf7a5c30","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","8000","null","null","A)NDROMANE/J","REG","2","7a5c3074:1094b5a9ff4:-7fe37a5c30","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NDROMANH/J","A)NDROMANOU=J","null","P",
"A","7990","null","A)NDROLE/TEIRA","null","REG","4","7a5c3074:1094b5a9ff4:-7fe87a5c30","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","null","A)NDROLETEI/RA_J","null","P",
"A","7980","null","null","A)NDROKTO/NON","REG","7","7a5c3074:1094b5a9ff4:-7fec7a5c30","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDROKTO/NOJ","null","null","P",
"A","7970","null","null","A)NDRO/KMHTON","REG","7","7a5c3074:1094b5a9ff4:-7ff07a5c30","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDRO/KMHTOJ","null","null","P",
"A","7960","null","null","A)NDRO/DAIKTON","REG","7","7a5c3074:1094b5a9ff4:-7ff47a5c30","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDRO/DAIKTOJ","null","null","P",
"A","7950","null","null","A)NDRO/BOULON","REG","7","7a5c3074:1094b5a9ff4:-7ff87a5c30","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDRO/BOULOJ","null","null","P",
"A","7940","*A)/NDRIOJ","*A)NDRI/A_","*A)/NDRION","REG","8","7a5c3074:1094b5a9ff4:-7ffc7a5c30","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7930","A)NDRIKO/J","A)NDRIKH/","A)NDRIKO/N","REG","8","7a5c3074:1094b5a9ff4:-80007a5c30","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7920","A)NDREI=OJ","A)NDREI/A_","A)NDREI=ON","REG","8","2f7c8e79:1094b371602:-7fd82f7c8e","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7910","null","null","A)NDREI/KELON","REG","7","2f7c8e79:1094b371602:-7fdc2f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NDREI/KELOJ","null","null","P",
"A","7900","null","null","A)NDRACQE/J","REG","2","2f7c8e79:1094b371602:-7fe02f7c8e","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NDRACQH/J","A)NDRACQOU=J","null","P",
"A","7890","null","null","A)NDRAPODW/DEJ","REG","2","2f7c8e79:1094b371602:-7fe42f7c8e","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NDRAPODW/DHJ","A)NDRAPODW/DOUJ","null","P",
"A","7880","null","null","A)NAFRO/DITON","REG","7","2f7c8e79:1094b371602:-7fe82f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAFRO/DITOJ","null","null","P",
"A","7870","null","null","A)NAFE/J","REG","2","66af11b4:109fb0b50e9:-7e4e66af11","3219b6ce:10a1e0122f3:-7ff83219b6","1","0","A)NAFH/J","A)NAFOU=J","null","P",
"A","7860","null","null","A)/NAULON","REG","7","2f7c8e79:1094b371602:-7fec2f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NAULOJ","null","null","P",
"A","7850","null","null","A)/NAUDON","REG","7","2f7c8e79:1094b371602:-7ff02f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NAUDOJ","null","null","P",
"A","7840","null","null","A)NAU/GHTON","REG","7","2f7c8e79:1094b371602:-7ff42f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAU/GHTOJ","null","null","P",
"A","7830","A)NATOLIKO/J","A)NATOLIKH/","A)NATOLIKO/N","REG","8","2f7c8e79:1094b371602:-7ff82f7c8e","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7820","A)NASCETIKO/J","A)NASCETIKH/","A)NASCETIKO/N","REG","8","2f7c8e79:1094b371602:-7ffc2f7c8e","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7810","null","null","A)NA/STATON","REG","7","2f7c8e79:1094b371602:-80002f7c8e","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/STATOJ","null","null","P",
"A","7800","null","null","null","REG","4","-34eef80:1094a7a2bf6:-7fc3-34eef","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","A)NASTA/THJ","A)NASTA/TOU","null","P",
"A","7790","null","null","null","REG","4","-34eef80:1094a7a2bf6:-7fc8-34eef","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","A)NASTATH/R","A)NASTATH=ROJ","null","P",
"A","7780","A)NASTALTIKO/J","A)NASTALTIKH/","A)NASTALTIKO/N","REG","8","-34eef80:1094a7a2bf6:-7fcc-34eef","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7770","null","null","A)NA/SPASTON","REG","7","-34eef80:1094a7a2bf6:-7fd0-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/SPASTOJ","null","null","P",
"A","7760","null","null","A)NA/SKHTON","REG","7","-34eef80:1094a7a2bf6:-7fd4-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/SKHTOJ","null","null","P",
"A","7750","null","null","A)/NARCON","REG","7","-34eef80:1094a7a2bf6:-7fd8-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NARCOJ","null","null","P",
"A","7740","null","null","A)NA/RTION","REG","7","-34eef80:1094a7a2bf6:-7fdc-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/RTIOJ","null","null","P",
"A","7730","A)NA/RSIOJ","A)NARSI/A_","A)NA/RSION","REG","8","-34eef80:1094a7a2bf6:-7fe0-34eef","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7720","A)NARPASTO/J","A)NARPASTH/","A)NARPASTO/N","REG","8","-34eef80:1094a7a2bf6:-7fe4-34eef","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7710","null","null","A)NA/RMOSTON","REG","7","-34eef80:1094a7a2bf6:-7fe8-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/RMOSTOJ","null","null","P",
"A","7700","null","null","A)/NARKTON","REG","7","-34eef80:1094a7a2bf6:-7fec-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NARKTOJ","null","null","P",
"A","7690","null","null","A)NA/RISTON","REG","7","-34eef80:1094a7a2bf6:-7ff0-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/RISTOJ","null","null","P",
"A","7680","null","null","A)NA/RIQMON","REG","7","-34eef80:1094a7a2bf6:-7ff4-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/RIQMOJ","null","null","P",
"A","7670","null","null","A)NARI/QMHTON","REG","7","-34eef80:1094a7a2bf6:-7ff8-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NARI/QMHTOJ","null","null","P",
"A","7660","null","null","A)/NARQRON","REG","7","-34eef80:1094a7a2bf6:-7ffc-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NARQROJ","null","null","P",
"A","7650","null","null","A)NAPO/STATON","REG","7","-34eef80:1094a7a2bf6:-8000-34eef","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAPO/STATOJ","null","null","P",
"A","7640","null","null","A)NAPO/LAUSTON","REG","7","-679723a6:109474f57d2:-7f57-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAPO/LAUSTOJ","null","null","P",
"A","7630","null","null","A)NA/POINON","REG","7","-679723a6:109474f57d2:-7f5b-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/POINOJ","null","null","P",
"A","7620","null","null","A)NAPO/DRASTON","REG","7","-679723a6:109474f57d2:-7f5f-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAPO/DRASTOJ","null","null","P",
"A","7610","null","null","A)NA/PHRON","REG","7","-679723a6:109474f57d2:-7f63-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/PHROJ","null","null","P",
"A","7600","null","null","A)NAPAUSTH/RION","REG","7","-679723a6:109474f57d2:-7f67-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAPAUSTH/RIOJ","null","null","P",
"A","7590","null","null","A)NA/PAISTON","REG","7","-679723a6:109474f57d2:-7f6b-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/PAISTOJ","null","null","P",
"A","7580","null","null","A)NA/XION","REG","7","-679723a6:109474f57d2:-7f6f-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/XIOJ","null","null","P",
"A","7570","null","null","A)NANTAGW/NISTON","REG","7","-679723a6:109474f57d2:-7f73-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NANTAGW/NISTOJ","null","null","P",
"A","7560","null","A)NA/NDRWTOJ","null","REG","4","-679723a6:109474f57d2:-7f7c-6797","3219b6ce:10a1e0122f3:-7ffa3219b6","0","0","null","A)NANDRW/TOU","null","P",
"A","7550","null","null","A)/NANDRON","REG","7","-679723a6:109474f57d2:-7f80-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NANDROJ","null","null","P",
"A","7540","null","null","A)NAMFISBH/THTON","REG","7","-679723a6:109474f57d2:-7f84-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAMFISBH/THTOJ","null","null","P",
"A","7530","null","null","A)NAMPLA/KHTON","REG","7","-679723a6:109474f57d2:-7f88-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAMPLA/KHTOJ","null","null","P",
"A","7520","null","null","A)NA/MESON","REG","7","-679723a6:109474f57d2:-7f8c-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/MESOJ","null","null","P",
"A","7510","null","null","A)NA/MBATON","REG","7","-679723a6:109474f57d2:-7f90-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/MBATOJ","null","null","P",
"A","7500","null","null","A)NA/MATON","REG","7","-679723a6:109474f57d2:-7f94-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/MATOJ","null","null","P",
"A","7490","null","null","A)NAMA/XEUTON","REG","7","-679723a6:109474f57d2:-7f98-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAMA/XEUTOJ","null","null","P",
"A","7480","null","null","A)NA/LWTON","REG","7","-679723a6:109474f57d2:-7f9c-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/LWTOJ","null","null","P",
"A","7470","null","null","A)/NALON","REG","7","-679723a6:109474f57d2:-7fa0-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NALOJ","null","null","P",
"A","7460","null","null","A)NA/LOGON","REG","7","-679723a6:109474f57d2:-7fa4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/LOGOJ","null","null","P",
"A","7450","A)NALOGIKO/J","A)NALOGIKH/","A)NALOGIKO/N","REG","8","-679723a6:109474f57d2:-7fa8-6797","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7440","null","null","A)/NALMON","REG","7","-679723a6:109474f57d2:-7fac-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NALMOJ","null","null","P",
"A","7430","null","null","A)NALH/QEJ","REG","2","-679723a6:109474f57d2:-7fb0-6797","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NALH/QHJ","A)NALH/QOUJ","null","P",
"A","7420","null","null","A)NA/LGHTON","REG","7","-679723a6:109474f57d2:-7fb4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/LGHTOJ","null","null","P",
"A","7410","null","null","A)NA/KWLON","REG","7","-679723a6:109474f57d2:-7fb8-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/KWLOJ","null","null","P",
"A","7400","A)NAKTO/RIOJ","A)NAKTORI/A_","A)NAKTO/RION","REG","8","-679723a6:109474f57d2:-7fbc-6797","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7390","A)NAKROUSTIKO/J","A)NAKROUSTIKH/","A)NAKROUSTIKO/N","REG","8","-679723a6:109474f57d2:-7fc0-6797","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7380","null","null","A)NA/KLITON","REG","7","-679723a6:109474f57d2:-7fc4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/KLITOJ","null","null","P",
"A","7370","A)NAKLHTIKO/J","A)NAKLHTIKH/","A)NAKLHTIKO/N","REG","8","-679723a6:109474f57d2:-7fc8-6797","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7360","null","null","A)NA/KANQON","REG","7","-679723a6:109474f57d2:-7fcc-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/KANQOJ","null","null","P",
"A","7350","null","null","A)NAI/TION","REG","7","-679723a6:109474f57d2:-7fd0-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAI/TIOJ","null","null","P",
"A","7340","null","null","A)NAI/SCUNTON","REG","7","-679723a6:109474f57d2:-7fd4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAI/SCUNTOJ","null","null","P",
"A","7330","null","null","A)NAI/SQHTON","REG","7","-679723a6:109474f57d2:-7fd8-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAI/SQHTOJ","null","null","P",
"A","7320","null","null","A)NAI/MON","REG","2","-679723a6:109474f57d2:-7fdc-6797","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NAI/MWN","A)NAI/MONOJ","null","P",
"A","7310","null","null","A)/NAIMON","REG","7","-679723a6:109474f57d2:-7fe0-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NAIMOJ","null","null","P",
"A","7300","null","null","A)NAI/MATON","REG","7","-679723a6:109474f57d2:-7fe4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAI/MATOJ","null","null","P",
"A","7290","null","null","A)NAI/MAKTON","REG","7","-679723a6:109474f57d2:-7fe8-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NAI/MAKTOJ","null","null","P",
"A","7280","null","null","A)NAIDE/J","REG","2","-679723a6:109474f57d2:-7fec-6797","3219b6ce:10a1e0122f3:-7ff83219b6","0","0","A)NAIDH/J","A)NAIDOU=J","null","P",
"A","7270","null","null","A)/NAQLON","REG","7","-679723a6:109474f57d2:-7ff0-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)/NAQLOJ","null","null","P",
"A","7260","null","null","A)NA/EDNON","REG","7","-679723a6:109474f57d2:-7ff4-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/EDNOJ","null","null","P",
"A","7250","null","null","A)NA/DOTON","REG","7","-679723a6:109474f57d2:-7ff8-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/DOTOJ","null","null","P",
"A","7240","null","null","A)NA/DETON","REG","7","-679723a6:109474f57d2:-7ffc-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/DETOJ","null","null","P",
"A","7230","null","null","A)NA/DELFON","REG","7","-679723a6:109474f57d2:-8000-6797","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/DELFOJ","null","null","P",
"A","7220","null","null","A)NA/GWGON","REG","7","121d493b:109f09dc6d0:-7c90121d49","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)NA/GWGOJ","null","null","P",
"A","7210","A)NAGKAI=OJ","A)NAGKAI_/A_","A)NAGKAI=ON","REG","8","121d493b:109f09dc6d0:-7a92121d49","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7200","A)NABATIKO/J","A)NABATIKH/","A)NABATIKO/N","REG","8","121d493b:109f09dc6d0:-7796121d49","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7190","null","null","A)MFI/STOMON","REG","7","121d493b:109f09dc6d0:-7a2e121d49","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)MFI/STOMOJ","null","null","P",
"A","7180","null","null","A)MFI/LALON","REG","7","121d493b:109f09dc6d0:-7eda121d49","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)MFI/LALOJ","null","null","P",
"A","7170","*A)MFIKTUONIKO/J","*A)MFIKTUONIKH/","*A)MFIKTUONIKO/N","REG","8","121d493b:109f09dc6d0:-797a121d49","3219b6ce:10a1e0122f3:-7fff3219b6","0","0","null","null","null","P",
"A","7160","null","null","A)MFI/KOMON","REG","7","121d493b:109f09dc6d0:-7a58121d49","3219b6ce:10a1e0122f3:-7ffd3219b6","0","0","A)MFI/KOMOJ","null","null","P",
